"","family","location","mean.loc.abund"
"1327","f:Hyphomonadaceae","Lapaz",0.00295833086553606
"1328","f:Hyphomonadaceae","Ningaloo",0.0064998683119505
"1329","f:Hyphomonadaceae","Philippines",0.00448399704621112
"1330","f:Hyphomonadaceae","Tanzania",0.00408810184052867
"1331","f:Un_Rhodospirillales","Cancun",0.000165189076590263
"1332","f:Un_Rhodospirillales","Lapaz",0.0012257863338677
"1333","f:Un_Rhodospirillales","Ningaloo",0.000438298386620679
"1334","f:Un_Rhodospirillales","Philippines",0.000198164911204389
"1335","f:Un_Rhodospirillales","Tanzania",0.000357470746637671
"1336","f:Acetobacteraceae","Cancun",0.0010583954454554
"1337","f:Acetobacteraceae","Lapaz",0.00154120513188648
"1338","f:Acetobacteraceae","Ningaloo",0.00271523685051649
"1339","f:Acetobacteraceae","Philippines",0.00155573934804131
"1340","f:Acetobacteraceae","Tanzania",0.00299631758757479
"1341","f:Rhodospirillaceae","Cancun",0.00352629287078997
"1342","f:Rhodospirillaceae","Lapaz",0.00510166201243865
"1343","f:Rhodospirillaceae","Ningaloo",0.00957085633983629
"1344","f:Rhodospirillaceae","Philippines",0.00424192487867364
"1345","f:Rhodospirillaceae","Tanzania",0.0150098126516538
"1346","f:Anaplasmataceae","Cancun",0.000142001053112987
"1347","f:Anaplasmataceae","Lapaz",0.000276198769321765
"1348","f:Anaplasmataceae","Ningaloo",0.00119647627494239
"1349","f:Anaplasmataceae","Philippines",0.000197526420128398
"1350","f:Anaplasmataceae","Tanzania",0.000542158365315289
"1351","f:Candidatus Midichloriaceae","Cancun",8.24305190022205e-06
"1352","f:Candidatus Midichloriaceae","Lapaz",3.02712434147608e-05
"1353","f:Candidatus Midichloriaceae","Ningaloo",7.66965741953112e-05
"1354","f:Candidatus Midichloriaceae","Philippines",2.9807313990824e-06
"1355","f:Candidatus Midichloriaceae","Tanzania",2.8389455357069e-05
"1356","f:Rickettsiaceae","Cancun",0.000108913097376461
"1357","f:Rickettsiaceae","Lapaz",0.000297157873335855
"1358","f:Rickettsiaceae","Ningaloo",0.00121750629841425
"1359","f:Rickettsiaceae","Philippines",0.000127668753401329
"1360","f:Rickettsiaceae","Tanzania",0.000454408502338913
"1361","f:Erythrobacteraceae","Cancun",0.0458376766050346
"1362","f:Erythrobacteraceae","Lapaz",0.0226627820820698
"1363","f:Erythrobacteraceae","Ningaloo",0.00573634419088974
"1364","f:Erythrobacteraceae","Philippines",0.0503888587088218
"1365","f:Erythrobacteraceae","Tanzania",0.0202958523419967
"1366","f:Sphingomonadaceae","Cancun",0.0486087942144697
"1367","f:Sphingomonadaceae","Lapaz",0.0232440523740656
"1368","f:Sphingomonadaceae","Ningaloo",0.0172035085738461
"1369","f:Sphingomonadaceae","Philippines",0.105492568823569
"1370","f:Sphingomonadaceae","Tanzania",0.0187185768191083
"1371","f:Un_Accumulibacter","Cancun",7.07926285138178e-05
"1372","f:Un_Accumulibacter","Lapaz",0.000181615079006413
"1373","f:Un_Accumulibacter","Ningaloo",0.000209269648298882
"1374","f:Un_Accumulibacter","Philippines",0.000161550537762829
"1375","f:Un_Accumulibacter","Tanzania",0.000172317207034279
"1376","f:Burkholderiales","Cancun",0.000518397080264675
"1377","f:Burkholderiales","Lapaz",0.000869391500081018
"1378","f:Burkholderiales","Ningaloo",0.000820008154397048
"1379","f:Burkholderiales","Philippines",0.000824147777268467
"1380","f:Burkholderiales","Tanzania",0.000727549804483883
"1381","f:Comamonadaceae","Cancun",0.00437770999837429
"1382","f:Comamonadaceae","Lapaz",0.0186127488253311
"1383","f:Comamonadaceae","Ningaloo",0.0103327956720751
"1384","f:Comamonadaceae","Philippines",0.00644650569188787
"1385","f:Comamonadaceae","Tanzania",0.00429132268221724
"1386","f:Burkholderiaceae","Cancun",0.0109928934310832
"1387","f:Burkholderiaceae","Lapaz",0.0124373248973329
"1388","f:Burkholderiaceae","Ningaloo",0.0101790213959437
"1389","f:Burkholderiaceae","Philippines",0.0236616998969756
"1390","f:Burkholderiaceae","Tanzania",0.017961307724488
"1391","f:Alcaligenaceae","Cancun",0.00132527544568635
"1392","f:Alcaligenaceae","Lapaz",0.00544545330602342
"1393","f:Alcaligenaceae","Ningaloo",0.00179944521218566
"1394","f:Alcaligenaceae","Philippines",0.0028003152592111
"1395","f:Alcaligenaceae","Tanzania",0.00232624699413722
"1396","f:Oxalobacteraceae","Cancun",0.00230669401350215
"1397","f:Oxalobacteraceae","Lapaz",0.00442597359044058
"1398","f:Oxalobacteraceae","Ningaloo",0.00286182470329895
"1399","f:Oxalobacteraceae","Philippines",0.00312862340176318
"1400","f:Oxalobacteraceae","Tanzania",0.00249075646638513
"1401","f:Sutterellaceae","Cancun",3.15305815826173e-05
"1402","f:Sutterellaceae","Lapaz",5.74555090867537e-05
"1403","f:Sutterellaceae","Ningaloo",0.000115088467259894
"1404","f:Sutterellaceae","Philippines",5.24534594825005e-05
"1405","f:Sutterellaceae","Tanzania",5.33592981169664e-05
"1406","f:Chromobacteriaceae","Cancun",0.000891120291522672
"1407","f:Chromobacteriaceae","Lapaz",0.00115781514087614
"1408","f:Chromobacteriaceae","Ningaloo",0.00117313913434711
"1409","f:Chromobacteriaceae","Philippines",0.00119967644956259
"1410","f:Chromobacteriaceae","Tanzania",0.00137557301102549
"1411","f:Neisseriaceae","Cancun",0.000728982608854879
"1412","f:Neisseriaceae","Lapaz",0.000946255239383687
"1413","f:Neisseriaceae","Ningaloo",0.000902084511243596
"1414","f:Neisseriaceae","Philippines",0.000772267888468641
"1415","f:Neisseriaceae","Tanzania",0.00101603108769002
"1416","f: o: Nitrosomonadales","Cancun",8.3336958521231e-05
"1417","f: o: Nitrosomonadales","Lapaz",0.000693652879402975
"1418","f: o: Nitrosomonadales","Ningaloo",0.000716711637377756
"1419","f: o: Nitrosomonadales","Philippines",0.000191387583587997
"1420","f: o: Nitrosomonadales","Tanzania",0.00084830633863282
"1421","f:Gallionellaceae","Cancun",0.000339638574952466
"1422","f:Gallionellaceae","Lapaz",0.000406902357122842
"1423","f:Gallionellaceae","Ningaloo",0.000470638783406172
"1424","f:Gallionellaceae","Philippines",0.000441851506344841
"1425","f:Gallionellaceae","Tanzania",0.000516143887660356
"1426","f:Methylophilaceae","Cancun",0.00121431681517785
"1427","f:Methylophilaceae","Lapaz",0.00150305721398602
"1428","f:Methylophilaceae","Ningaloo",0.00134248304327626
"1429","f:Methylophilaceae","Philippines",0.00149115131194449
"1430","f:Methylophilaceae","Tanzania",0.00159733241114673
"1431","f:Nitrosomonadaceae","Cancun",0.00061397822989988
"1432","f:Nitrosomonadaceae","Lapaz",0.000877161848460056
"1433","f:Nitrosomonadaceae","Ningaloo",0.000970739583247764
"1434","f:Nitrosomonadaceae","Philippines",0.000951556421925788
"1435","f:Nitrosomonadaceae","Tanzania",0.00100215997757995
"1436","f:Sterolibacteriaceae","Cancun",0.000520938578895945
"1437","f:Sterolibacteriaceae","Lapaz",0.000762787849780908
"1438","f:Sterolibacteriaceae","Ningaloo",0.000687874312898253
"1439","f:Sterolibacteriaceae","Philippines",0.00065752001267177
"1440","f:Sterolibacteriaceae","Tanzania",0.000647032489143146
"1441","f:Thiobacillaceae","Cancun",0.000521295505954025
"1442","f:Thiobacillaceae","Lapaz",0.000549999758999715
"1443","f:Thiobacillaceae","Ningaloo",0.000542515155130867
"1444","f:Thiobacillaceae","Philippines",0.000584579762176483
"1445","f:Thiobacillaceae","Tanzania",0.00069327274708594
"1446","f:Azonexaceae","Cancun",0.000325184012920669
"1447","f:Azonexaceae","Lapaz",0.000390157812330658
"1448","f:Azonexaceae","Ningaloo",0.000340464459176194
"1449","f:Azonexaceae","Philippines",0.000379084908532508
"1450","f:Azonexaceae","Tanzania",0.000481762146793485
"1451","f:Rhodocyclaceae","Cancun",0.00061312834993646
"1452","f:Rhodocyclaceae","Lapaz",0.000778926999230307
"1453","f:Rhodocyclaceae","Ningaloo",0.000625119122968742
"1454","f:Rhodocyclaceae","Philippines",0.000790821370837021
"1455","f:Rhodocyclaceae","Tanzania",0.000758223246607332
"1456","f:Zoogloeaceae","Cancun",0.00098704780823282
"1457","f:Zoogloeaceae","Lapaz",0.00108177061149893
"1458","f:Zoogloeaceae","Ningaloo",0.000963853525942469
"1459","f:Zoogloeaceae","Philippines",0.00119334176813614
"1460","f:Zoogloeaceae","Tanzania",0.00130001373448446
"1461","f:Unknown","Cancun",0.000909702546520247
"1462","f:Unknown","Lapaz",0.00159921200576418
"1463","f:Unknown","Ningaloo",0.00201803442828595
"1464","f:Unknown","Philippines",0.00095763258538028
"1465","f:Unknown","Tanzania",0.00173507641805437
"1466","f:Desulfarculaceae","Cancun",2.73235567204569e-06
"1467","f:Desulfarculaceae","Lapaz",1.24450853464159e-05
"1468","f:Desulfarculaceae","Ningaloo",5.19915425210607e-05
"1469","f:Desulfarculaceae","Philippines",2.97742509843105e-06
"1470","f:Desulfarculaceae","Tanzania",2.74748886292018e-05
"1471","f:Desulfobacteraceae","Cancun",0.00051914035550724
"1472","f:Desulfobacteraceae","Lapaz",0.000754736521445327
"1473","f:Desulfobacteraceae","Ningaloo",0.00139722846819261
"1474","f:Desulfobacteraceae","Philippines",0.000553368867842837
"1475","f:Desulfobacteraceae","Tanzania",0.000955342328984531
"1476","f:Desulfobulbaceae","Cancun",0.000425786667552621
"1477","f:Desulfobulbaceae","Lapaz",0.000556531554996546
"1478","f:Desulfobulbaceae","Ningaloo",0.000580124061349748
"1479","f:Desulfobulbaceae","Philippines",0.000375892775005349
"1480","f:Desulfobulbaceae","Tanzania",0.000596482077458247
"1481","f:Desulfohalobiaceae","Cancun",0.000146405771634543
"1482","f:Desulfohalobiaceae","Lapaz",0.000138606196474203
"1483","f:Desulfohalobiaceae","Ningaloo",0.00025995748522938
"1484","f:Desulfohalobiaceae","Philippines",0.000128341855227162
"1485","f:Desulfohalobiaceae","Tanzania",0.000227859992517984
"1486","f:Desulfomicrobiaceae","Cancun",0.00016391464078613
"1487","f:Desulfomicrobiaceae","Lapaz",0.000139897387477015
"1488","f:Desulfomicrobiaceae","Ningaloo",0.00014964225939
"1489","f:Desulfomicrobiaceae","Philippines",0.000142882346529581
"1490","f:Desulfomicrobiaceae","Tanzania",0.000158248728949969
"1491","f:Desulfovibrionaceae","Cancun",0.000805445416494164
"1492","f:Desulfovibrionaceae","Lapaz",0.000952260909081275
"1493","f:Desulfovibrionaceae","Ningaloo",0.00159775136585391
"1494","f:Desulfovibrionaceae","Philippines",0.000822257004281863
"1495","f:Desulfovibrionaceae","Tanzania",0.00133536440321396
"1496","f:Desulfurellaceae","Cancun",1.76755035819522e-06
"1497","f:Desulfurellaceae","Lapaz",1.28677422512809e-05
"1498","f:Desulfurellaceae","Ningaloo",6.28039801614361e-05
"1499","f:Desulfurellaceae","Philippines",3.47688035670603e-06
"1500","f:Desulfurellaceae","Tanzania",2.04509684825506e-05
"1501","f:Desulfuromonadaceae","Cancun",0.000734023481133938
"1502","f:Desulfuromonadaceae","Lapaz",0.000774457641001163
"1503","f:Desulfuromonadaceae","Ningaloo",0.00128973841199202
"1504","f:Desulfuromonadaceae","Philippines",0.000697198974929173
"1505","f:Desulfuromonadaceae","Tanzania",0.00125597652145033
"1506","f:Geobacteraceae","Cancun",0.00142496598822236
"1507","f:Geobacteraceae","Lapaz",0.00129086220334154
"1508","f:Geobacteraceae","Ningaloo",0.00189970548968835
"1509","f:Geobacteraceae","Philippines",0.00130641849753398
"1510","f:Geobacteraceae","Tanzania",0.00178612447363955
"1511","f:Anaeromyxobacteraceae","Cancun",0.00037295410535844
"1512","f:Anaeromyxobacteraceae","Lapaz",0.000386377087966753
"1513","f:Anaeromyxobacteraceae","Ningaloo",0.000748915166555156
"1514","f:Anaeromyxobacteraceae","Philippines",0.000489006086605023
"1515","f:Anaeromyxobacteraceae","Tanzania",0.000486643374406
"1516","f:Archangiaceae","Cancun",0.000648757934107632
"1517","f:Archangiaceae","Lapaz",0.000609570064962291
"1518","f:Archangiaceae","Ningaloo",0.00090494431388611
"1519","f:Archangiaceae","Philippines",0.000863760912914961
"1520","f:Archangiaceae","Tanzania",0.000704216349392243
"1521","f:Kofleriaceae","Cancun",0.000179768823305474
"1522","f:Kofleriaceae","Lapaz",0.0003017373784938
"1523","f:Kofleriaceae","Ningaloo",0.000751556320817829
"1524","f:Kofleriaceae","Philippines",0.000288867057987769
"1525","f:Kofleriaceae","Tanzania",0.000257154328009666
"1526","f:Myxococcaceae","Cancun",0.000410950036717131
"1527","f:Myxococcaceae","Lapaz",0.000437994957274271
"1528","f:Myxococcaceae","Ningaloo",0.000752850373502584
"1529","f:Myxococcaceae","Philippines",0.000524838287125898
"1530","f:Myxococcaceae","Tanzania",0.000599599770612167
"1531","f:Nannocystaceae","Cancun",5.27207283984028e-05
"1532","f:Nannocystaceae","Lapaz",0.000153409912463719
"1533","f:Nannocystaceae","Ningaloo",0.000571040791558787
"1534","f:Nannocystaceae","Philippines",7.58400594138159e-05
"1535","f:Nannocystaceae","Tanzania",0.00011058536740514
"1536","f:Polyangiaceae","Cancun",0.00021826896253273
"1537","f:Polyangiaceae","Lapaz",0.000354041170156952
"1538","f:Polyangiaceae","Ningaloo",0.000576314903829927
"1539","f:Polyangiaceae","Philippines",0.00036663858963946
"1540","f:Polyangiaceae","Tanzania",0.000273464232883949
"1541","f:Syntrophaceae","Cancun",0.000194775387554646
"1542","f:Syntrophaceae","Lapaz",0.000235046126920287
"1543","f:Syntrophaceae","Ningaloo",0.000497532987409073
"1544","f:Syntrophaceae","Philippines",0.000249796928119777
"1545","f:Syntrophaceae","Tanzania",0.000358025671780126
"1546","f:Syntrophobacteraceae","Cancun",0.000291211103426635
"1547","f:Syntrophobacteraceae","Lapaz",0.000307300685552807
"1548","f:Syntrophobacteraceae","Ningaloo",0.000393005230918758
"1549","f:Syntrophobacteraceae","Philippines",0.000279982275018009
"1550","f:Syntrophobacteraceae","Tanzania",0.000254630449367507
"1551","f:Un_Sulfurovum","Cancun",0.00015918500872708
"1552","f:Un_Sulfurovum","Lapaz",9.78124358913515e-05
"1553","f:Un_Sulfurovum","Ningaloo",0.000184535170131915
"1554","f:Un_Sulfurovum","Philippines",0.000118298136945066
"1555","f:Un_Sulfurovum","Tanzania",0.000162456545869771
"1556","f:Un_Nitratiruptor","Cancun",1.67778561610679e-05
"1557","f:Un_Nitratiruptor","Lapaz",2.77455608729023e-05
"1558","f:Un_Nitratiruptor","Ningaloo",0.000149005836652496
"1559","f:Un_Nitratiruptor","Philippines",2.89373162421487e-05
"1560","f:Un_Nitratiruptor","Tanzania",4.88055623567457e-05
"1561","f:Un_Nitratifractor","Cancun",4.99390245774334e-06
"1562","f:Un_Nitratifractor","Lapaz",6.45861175042971e-06
"1563","f:Un_Nitratifractor","Ningaloo",2.0299233133728e-05
"1564","f:Un_Nitratifractor","Philippines",3.81691987340667e-06
"1565","f:Un_Nitratifractor","Tanzania",2.10049986419479e-05
"1566","f:Campylobacteraceae","Cancun",0.000455067956357896
"1567","f:Campylobacteraceae","Lapaz",0.000801192482046162
"1568","f:Campylobacteraceae","Ningaloo",0.00144521506667546
"1569","f:Campylobacteraceae","Philippines",0.000512480328739386
"1570","f:Campylobacteraceae","Tanzania",0.000853664845280043
"1571","f:Helicobacteraceae","Cancun",0.000413582308754524
"1572","f:Helicobacteraceae","Lapaz",0.000458801745444177
"1573","f:Helicobacteraceae","Ningaloo",0.00091367934989033
"1574","f:Helicobacteraceae","Philippines",0.000339559375200593
"1575","f:Helicobacteraceae","Tanzania",0.000641716589342346
"1576","f:Nautiliaceae","Cancun",5.1658367502574e-05
"1577","f:Nautiliaceae","Lapaz",0.000106318004274001
"1578","f:Nautiliaceae","Ningaloo",0.000280446197239436
"1579","f:Nautiliaceae","Philippines",5.04111173491115e-05
"1580","f:Nautiliaceae","Tanzania",0.000121498513667492
"1581","f:Un_Ruthia","Cancun",1.78926894576838e-05
"1582","f:Un_Ruthia","Lapaz",0.000466343211404026
"1583","f:Un_Ruthia","Ningaloo",0.000157038821525828
"1584","f:Un_Ruthia","Philippines",5.97519185648929e-05
"1585","f:Un_Ruthia","Tanzania",3.86648786330036e-05
"1586","f:Un_Wohlfahrtiimonas","Cancun",4.89013037743852e-05
"1587","f:Un_Wohlfahrtiimonas","Lapaz",0.000135511614721602
"1588","f:Un_Wohlfahrtiimonas","Ningaloo",0.000136206167211618
"1589","f:Un_Wohlfahrtiimonas","Philippines",5.53475932754785e-05
"1590","f:Un_Wohlfahrtiimonas","Tanzania",9.19301130787514e-05
"1591","f:Aeromonadaceae","Cancun",0.00221891149121688
"1592","f:Aeromonadaceae","Lapaz",0.00272431826785046
"1593","f:Aeromonadaceae","Ningaloo",0.00217900211326074
"1594","f:Aeromonadaceae","Philippines",0.00464884993420326
"1595","f:Aeromonadaceae","Tanzania",0.0029633654092626
"1596","f:Succinivibrionaceae","Cancun",3.59458949283323e-05
"1597","f:Succinivibrionaceae","Lapaz",7.37262041934511e-05
"1598","f:Succinivibrionaceae","Ningaloo",0.000115106966802402
"1599","f:Succinivibrionaceae","Philippines",3.89935009556522e-05
"1600","f:Succinivibrionaceae","Tanzania",8.11651942648284e-05
"1601","f:Alteromonadaceae","Cancun",0.186749555816488
"1602","f:Alteromonadaceae","Lapaz",0.126402673228162
"1603","f:Alteromonadaceae","Ningaloo",0.0940807716385772
"1604","f:Alteromonadaceae","Philippines",0.0778569658468632
"1605","f:Alteromonadaceae","Tanzania",0.156974721727428
"1606","f:Colwelliaceae","Cancun",0.00207138569227952
"1607","f:Colwelliaceae","Lapaz",0.00217042114053618
"1608","f:Colwelliaceae","Ningaloo",0.00268232264551563
"1609","f:Colwelliaceae","Philippines",0.00257242010103795
"1610","f:Colwelliaceae","Tanzania",0.00231420989733599
"1611","f:Ferrimonadaceae","Cancun",8.78284832495242e-05
"1612","f:Ferrimonadaceae","Lapaz",0.000113098330752138
"1613","f:Ferrimonadaceae","Ningaloo",0.000145348511918809
"1614","f:Ferrimonadaceae","Philippines",0.000130893410311241
"1615","f:Ferrimonadaceae","Tanzania",0.000164388827816823
"1616","f:Idiomarinaceae","Cancun",0.0396273916094318
"1617","f:Idiomarinaceae","Lapaz",0.00547035956641913
"1618","f:Idiomarinaceae","Ningaloo",0.00180706936727223
"1619","f:Idiomarinaceae","Philippines",0.00564739032323561
"1620","f:Idiomarinaceae","Tanzania",0.0135368149846998
"1621","f:Moritellaceae","Cancun",0.000381932171573794
"1622","f:Moritellaceae","Lapaz",0.000475913661530381
"1623","f:Moritellaceae","Ningaloo",0.000623836448195758
"1624","f:Moritellaceae","Philippines",0.000647613492469664
"1625","f:Moritellaceae","Tanzania",0.000688668327970001
"1626","f:Pseudoalteromonadaceae","Cancun",0.0454086841295248
"1627","f:Pseudoalteromonadaceae","Lapaz",0.0592849554376279
"1628","f:Pseudoalteromonadaceae","Ningaloo",0.114712914423749
"1629","f:Pseudoalteromonadaceae","Philippines",0.050997100257589
"1630","f:Pseudoalteromonadaceae","Tanzania",0.111125868532037
"1631","f:Psychromonadaceae","Cancun",0.000770069287163182
"1632","f:Psychromonadaceae","Lapaz",0.00102294454161782
"1633","f:Psychromonadaceae","Ningaloo",0.00106170314263986
"1634","f:Psychromonadaceae","Philippines",0.000843774692693094
"1635","f:Psychromonadaceae","Tanzania",0.00117710982623552
"1636","f:Shewanellaceae","Cancun",0.00683766935013111
"1637","f:Shewanellaceae","Lapaz",0.0075959163086472
"1638","f:Shewanellaceae","Ningaloo",0.00758134354144036
"1639","f:Shewanellaceae","Philippines",0.0119612304503012
"1640","f:Shewanellaceae","Tanzania",0.00791091349111068
"1641","f:Cardiobacteriaceae","Cancun",4.62557828939483e-05
"1642","f:Cardiobacteriaceae","Lapaz",0.000129639360381098
"1643","f:Cardiobacteriaceae","Ningaloo",0.000182065990732198
"1644","f:Cardiobacteriaceae","Philippines",6.71156240863595e-05
"1645","f:Cardiobacteriaceae","Tanzania",0.000142664357357855
"1646","f:Cellvibrionaceae","Cancun",0.00318505208702562
"1647","f:Cellvibrionaceae","Lapaz",0.00491717143359226
"1648","f:Cellvibrionaceae","Ningaloo",0.00426819535647993
"1649","f:Cellvibrionaceae","Philippines",0.0046178711123504
"1650","f:Cellvibrionaceae","Tanzania",0.00749734013413418
"1651","f:Halieaceae","Cancun",0.00174283452058591
"1652","f:Halieaceae","Lapaz",0.011086591774565
"1653","f:Halieaceae","Ningaloo",0.0044665650912819
"1654","f:Halieaceae","Philippines",0.00224133728296997
"1655","f:Halieaceae","Tanzania",0.0054545076696025
"1656","f:Microbulbiferaceae","Cancun",0.000653282163429832
"1657","f:Microbulbiferaceae","Lapaz",0.000991279430332461
"1658","f:Microbulbiferaceae","Ningaloo",0.00101037773968942
"1659","f:Microbulbiferaceae","Philippines",0.000872621940423868
"1660","f:Microbulbiferaceae","Tanzania",0.00124562201345102
"1661","f:Porticoccaceae","Cancun",0.000203932977146367
"1662","f:Porticoccaceae","Lapaz",0.00209935842070682
"1663","f:Porticoccaceae","Ningaloo",0.000765071485587244
"1664","f:Porticoccaceae","Philippines",0.000239596362462508
"1665","f:Porticoccaceae","Tanzania",0.000653507206135309
"1666","f:Spongiibacteraceae","Cancun",0.000554967376268315
"1667","f:Spongiibacteraceae","Lapaz",0.00124753912857071
"1668","f:Spongiibacteraceae","Ningaloo",0.00122828137348582
"1669","f:Spongiibacteraceae","Philippines",0.00066539787317263
"1670","f:Spongiibacteraceae","Tanzania",0.00559478963490345
"1671","f:Chromatiaceae","Cancun",0.00241614614707264
"1672","f:Chromatiaceae","Lapaz",0.00697462287888086
"1673","f:Chromatiaceae","Ningaloo",0.0153493957088596
"1674","f:Chromatiaceae","Philippines",0.0571759798364022
"1675","f:Chromatiaceae","Tanzania",0.00370936547854573
"1676","f:Ectothiorhodospiraceae","Cancun",0.00373513681327231
"1677","f:Ectothiorhodospiraceae","Lapaz",0.00451236956650372
"1678","f:Ectothiorhodospiraceae","Ningaloo",0.00456548345654705
"1679","f:Ectothiorhodospiraceae","Philippines",0.00383358870710937
"1680","f:Ectothiorhodospiraceae","Tanzania",0.0049206445992245
"1681","f:Halothiobacillaceae","Cancun",6.59940758915657e-05
"1682","f:Halothiobacillaceae","Lapaz",0.00013823988762165
"1683","f:Halothiobacillaceae","Ningaloo",0.000209749019610467
"1684","f:Halothiobacillaceae","Philippines",0.000111357543944588
"1685","f:Halothiobacillaceae","Tanzania",0.00015077732476195
"1686","f: o: Enterobacterales","Cancun",0.000214573304963599
"1687","f: o: Enterobacterales","Lapaz",0.000136351201930173
"1688","f: o: Enterobacterales","Ningaloo",0.000188497464973478
"1689","f: o: Enterobacterales","Philippines",0.000283658550956541
"1690","f: o: Enterobacterales","Tanzania",0.000296383117871528
"1691","f:Enterobacteriaceae","Cancun",0.00796597372454232
"1692","f:Enterobacteriaceae","Lapaz",0.0155470464134498
"1693","f:Enterobacteriaceae","Ningaloo",0.0060869252290994
"1694","f:Enterobacteriaceae","Philippines",0.0098420235431837
"1695","f:Enterobacteriaceae","Tanzania",0.00849094740001725
"1696","f:Erwiniaceae","Cancun",0.000781569533483304
"1697","f:Erwiniaceae","Lapaz",0.00105961151779092
"1698","f:Erwiniaceae","Ningaloo",0.0011912765529408
"1699","f:Erwiniaceae","Philippines",0.000994924762059914
"1700","f:Erwiniaceae","Tanzania",0.0010670596696652
"1701","f:Hafniaceae","Cancun",0.000511161399879366
"1702","f:Hafniaceae","Lapaz",0.000440527452588265
"1703","f:Hafniaceae","Ningaloo",0.000287379868800523
"1704","f:Hafniaceae","Philippines",0.000458143616354202
"1705","f:Hafniaceae","Tanzania",0.00054674346198862
"1706","f:Morganellaceae","Cancun",0.00134617651834762
"1707","f:Morganellaceae","Lapaz",0.00146416899069531
"1708","f:Morganellaceae","Ningaloo",0.00137786290867104
"1709","f:Morganellaceae","Philippines",0.00155448234905651
"1710","f:Morganellaceae","Tanzania",0.00146903651765591
"1711","f:Pectobacteriaceae","Cancun",0.00113327855298894
"1712","f:Pectobacteriaceae","Lapaz",0.00127803048409755
"1713","f:Pectobacteriaceae","Ningaloo",0.000937937490067107
"1714","f:Pectobacteriaceae","Philippines",0.00170010337549799
"1715","f:Pectobacteriaceae","Tanzania",0.00145359625510576
"1716","f:Yersiniaceae","Cancun",0.00178226209708311
"1717","f:Yersiniaceae","Lapaz",0.00207544465284349
"1718","f:Yersiniaceae","Ningaloo",0.00151629068983633
"1719","f:Yersiniaceae","Philippines",0.00234121466327921
"1720","f:Yersiniaceae","Tanzania",0.00210298823050413
"1721","f:Coxiellaceae","Cancun",0.000295594792591774
"1722","f:Coxiellaceae","Lapaz",0.000458778319641442
"1723","f:Coxiellaceae","Ningaloo",0.000686063377709187
"1724","f:Coxiellaceae","Philippines",0.000270730540022147
"1725","f:Coxiellaceae","Tanzania",0.000448078234284747
"1726","f:Legionellaceae","Cancun",0.000521056150584339
"1727","f:Legionellaceae","Lapaz",0.000786125234077235
"1728","f:Legionellaceae","Ningaloo",0.00134744982086522
"1729","f:Legionellaceae","Philippines",0.000559472491042551
"1730","f:Legionellaceae","Tanzania",0.00146611296390805
"1731","f:Methylococcaceae","Cancun",0.00201663723721868
"1732","f:Methylococcaceae","Lapaz",0.00226006311815504
"1733","f:Methylococcaceae","Ningaloo",0.00267718530578463
"1734","f:Methylococcaceae","Philippines",0.0021919421676529
"1735","f:Methylococcaceae","Tanzania",0.00287543616237514
"1736","f:Sinobacteraceae","Cancun",0.000292320419243382
"1737","f:Sinobacteraceae","Lapaz",0.000323240398308543
"1738","f:Sinobacteraceae","Ningaloo",0.000409747983852659
"1739","f:Sinobacteraceae","Philippines",0.000431808719568508
"1740","f:Sinobacteraceae","Tanzania",0.000539634378489722
"1741","f:Alcanivoracaceae","Cancun",0.0122863536214351
"1742","f:Alcanivoracaceae","Lapaz",0.00507307322713718
"1743","f:Alcanivoracaceae","Ningaloo",0.00443498596779365
"1744","f:Alcanivoracaceae","Philippines",0.0082429316669508
"1745","f:Alcanivoracaceae","Tanzania",0.00838781606410008
"1746","f:Endozoicomonadaceae","Cancun",0.000289876171480421
"1747","f:Endozoicomonadaceae","Lapaz",0.000564481614697139
"1748","f:Endozoicomonadaceae","Ningaloo",0.00056874438056269
"1749","f:Endozoicomonadaceae","Philippines",0.000352108221697256
"1750","f:Endozoicomonadaceae","Tanzania",0.000773067420983572
"1751","f:Hahellaceae","Cancun",0.00178108503894732
"1752","f:Hahellaceae","Lapaz",0.00233892370143075
"1753","f:Hahellaceae","Ningaloo",0.00217796400143056
"1754","f:Hahellaceae","Philippines",0.00221188009673485
"1755","f:Hahellaceae","Tanzania",0.00331826988653309
"1756","f:Halomonadaceae","Cancun",0.0856925578840734
"1757","f:Halomonadaceae","Lapaz",0.0786842534609099
"1758","f:Halomonadaceae","Ningaloo",0.0112843709361955
"1759","f:Halomonadaceae","Philippines",0.0422927833791204
"1760","f:Halomonadaceae","Tanzania",0.0444048021531118
"1761","f:Kangiellaceae","Cancun",0.000833196270996306
"1762","f:Kangiellaceae","Lapaz",0.000976771902236671
"1763","f:Kangiellaceae","Ningaloo",0.000819485039389113
"1764","f:Kangiellaceae","Philippines",0.000644019538388333
"1765","f:Kangiellaceae","Tanzania",0.00101287366748543
"1766","f:Oceanospirillaceae","Cancun",0.00483117638021704
"1767","f:Oceanospirillaceae","Lapaz",0.00668745283417662
"1768","f:Oceanospirillaceae","Ningaloo",0.00522484818862658
"1769","f:Oceanospirillaceae","Philippines",0.00785394408415574
"1770","f:Oceanospirillaceae","Tanzania",0.0247828461414084
"1771","f:Saccharospirillaceae","Cancun",0.000870980492709747
"1772","f:Saccharospirillaceae","Lapaz",0.0010722204418333
"1773","f:Saccharospirillaceae","Ningaloo",0.000911810751328871
